run_id,condition_id,condition_name,model,model_label,temperature,timestamp,attempts,parse_success,AAPL,MSFT,GOOGL,JNJ,UNH,PFE,JPM,GS,XOM,CVX,PG,KO,CAT,HON,AMZN,NVDA,V,LLY,BA,MMM
gemini_control_001_20260428T200521778762,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:05:35.283321,1,True,7.655502,11.483254,9.569378,3.827751,6.220096,1.913876,4.784689,2.870813,3.349282,2.870813,3.349282,2.392344,2.392344,2.870813,8.61244,10.526316,5.741627,7.177033,1.435407,0.956938
gemini_technical_018_20260428T200537295045,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:05:49.668266,1,True,1.675978,7.821229,1.675978,4.469274,1.117318,1.675978,13.407821,3.351955,2.234637,2.793296,4.469274,13.407821,1.117318,2.234637,2.234637,1.117318,5.027933,12.290503,11.173184,6.703911
gemini_technical_010_20260428T200551677489,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:06:04.209352,1,True,1.129944,7.344633,1.129944,2.824859,1.129944,1.129944,11.299435,2.259887,1.129944,1.694915,3.389831,18.644068,1.129944,1.129944,1.129944,1.129944,5.084746,16.949153,13.559322,6.779661
gemini_control_026_20260428T200606221279,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:06:18.240383,1,True,8.121827,10.659898,8.629442,2.538071,5.076142,2.030457,5.583756,3.045685,3.553299,3.045685,4.060914,3.553299,3.045685,3.553299,8.121827,11.167513,5.076142,6.598985,1.522843,1.015228
gemini_technical_020_20260428T200620250170,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:06:41.485955,2,True,1.142857,9.142857,1.142857,5.142857,1.142857,1.714286,13.714286,2.857143,1.714286,2.285714,4.571429,16.0,1.142857,1.714286,1.142857,1.142857,3.428571,10.285714,13.714286,6.857143
gemini_control_021_20260428T200643493789,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:06:55.619492,1,True,8.040201,10.050251,7.537688,3.015075,5.025126,1.507538,5.025126,2.512563,4.020101,3.517588,4.020101,3.015075,4.020101,4.522613,8.040201,11.055276,5.527638,7.035176,1.507538,1.005025
gemini_fundamental_022_20260428T200657630680,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:07:08.626630,1,True,4.6875,7.8125,8.333333,2.083333,2.083333,4.166667,7.291667,6.25,5.729167,4.166667,3.645833,2.604167,4.6875,3.645833,6.770833,9.375,6.770833,5.208333,0.520833,4.166667
gemini_fundamental_011_20260428T200710636102,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:07:20.601316,1,True,4.962278,7.268091,7.926894,2.348316,2.348316,5.29168,7.268091,6.619913,4.962278,4.632876,3.655297,2.996493,4.303475,3.984699,6.290511,8.256296,5.631708,5.961109,0.329402,4.962278
gemini_fundamental_020_20260428T200722610182,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:07:34.220575,1,True,4.761905,12.698413,12.169312,2.116402,2.116402,3.703704,7.407407,4.232804,3.703704,2.645503,3.174603,2.116402,2.645503,2.645503,9.52381,11.111111,6.349206,5.291005,0.529101,1.058201
gemini_technical_006_20260428T200736232206,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:07:55.418829,1,True,1.630435,4.891304,2.173913,4.891304,1.630435,2.173913,13.586957,3.26087,1.630435,2.717391,5.434783,17.391304,1.630435,2.173913,2.173913,1.086957,5.434783,8.152174,13.586957,4.347826
gemini_fundamental_009_20260428T200757426595,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:08:11.350413,1,True,5.0,8.333333,8.888889,1.666667,1.666667,5.0,7.777778,6.111111,5.555556,4.444444,5.0,2.777778,3.333333,3.888889,6.666667,9.444444,6.666667,4.444444,0.555556,2.777778
gemini_technical_007_20260428T200813361734,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:08:24.476611,1,True,1.887406,7.549626,1.887406,3.774813,1.887406,1.887406,11.313591,3.774813,1.887406,3.774813,5.662219,15.088404,1.887406,1.887406,1.887406,1.887406,5.662219,9.437032,11.313591,5.662219
gemini_fundamental_004_20260428T200826487248,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:08:39.962430,1,True,4.787234,9.042553,10.106383,2.12766,2.12766,4.255319,7.978723,5.319149,3.723404,2.659574,3.191489,2.12766,4.787234,3.723404,7.446809,10.638298,6.382979,6.914894,0.531915,2.12766
gemini_technical_000_20260428T200841974098,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:08:52.865714,1,True,2.285714,8.0,2.285714,3.428571,1.714286,1.714286,13.714286,3.428571,2.285714,2.857143,4.0,14.285714,1.714286,2.285714,2.285714,2.285714,4.0,10.285714,13.142857,4.0
gemini_fundamental_008_20260428T200854877729,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:09:06.487946,1,True,4.444444,8.888889,9.444444,2.222222,2.222222,3.333333,8.333333,4.444444,5.0,3.888889,4.444444,2.777778,3.333333,3.888889,7.777778,11.111111,7.222222,5.555556,0.555556,1.111111
gemini_fundamental_029_20260428T200908498344,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:09:20.858660,1,True,4.864865,9.189189,9.72973,2.162162,1.621622,3.243243,8.108108,4.864865,3.783784,2.702703,4.324324,2.162162,4.864865,3.243243,7.567568,12.432432,6.486486,5.405405,0.540541,2.702703
gemini_fundamental_025_20260428T200922865613,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:09:36.794983,1,True,6.532663,10.552764,10.050251,2.512563,2.512563,3.015075,7.035176,4.020101,4.522613,3.517588,4.020101,3.015075,3.015075,3.517588,8.040201,9.547739,6.030151,5.025126,1.005025,2.512563
gemini_technical_016_20260428T200938800482,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:10:06.294076,2,True,2.259887,5.084746,1.694915,3.389831,1.129944,1.694915,13.559322,2.824859,1.694915,1.129944,5.649718,18.079096,1.129944,2.259887,1.129944,1.129944,5.084746,12.99435,11.299435,6.779661
gemini_control_022_20260428T201008300820,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:10:20.319157,1,True,9.0,12.0,9.0,3.5,6.0,2.0,5.0,2.5,3.0,3.0,3.0,2.5,2.5,2.5,8.0,11.0,6.0,8.0,1.0,0.5
gemini_technical_003_20260428T201022324578,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:10:58.410412,2,True,2.664781,4.992386,2.664781,3.991734,2.218838,2.664781,11.986078,3.110724,2.664781,3.110724,3.991734,16.423755,1.772895,3.110724,2.664781,2.218838,3.991734,11.986078,10.213183,3.556667
gemini_technical_005_20260428T201100416958,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:11:14.722587,1,True,2.325581,8.139535,2.325581,6.395349,1.162791,2.325581,9.883721,4.651163,2.325581,4.651163,4.651163,13.372093,2.325581,2.325581,1.162791,1.162791,8.139535,9.883721,6.395349,6.395349
gemini_control_023_20260428T201116729567,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:11:26.058143,1,True,7.5,10.0,8.0,3.5,5.0,2.0,5.5,3.0,4.5,3.5,4.0,3.5,4.0,3.5,7.0,10.5,5.0,6.5,1.5,2.0
gemini_fundamental_010_20260428T201128064907,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:11:39.062562,1,True,4.761905,7.407407,8.465608,2.645503,2.645503,3.703704,7.936508,4.761905,5.820106,4.232804,3.703704,2.116402,4.761905,3.174603,6.878307,11.640212,6.349206,5.291005,1.058201,2.645503
gemini_combined_009_20260428T201141069330,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:11:53.399780,1,True,2.328042,10.05291,3.703704,3.280423,1.587302,2.645503,11.111111,4.761905,2.116402,1.587302,4.021164,8.465608,2.222222,2.962963,3.174603,4.232804,6.349206,12.169312,7.936508,5.291005
gemini_combined_022_20260428T201155406478,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:12:07.327006,1,True,3.076923,12.307692,8.205128,2.564103,1.538462,1.538462,11.282051,3.076923,2.051282,1.025641,3.589744,8.717949,2.051282,2.564103,5.128205,4.615385,4.102564,10.25641,7.179487,5.128205
gemini_control_024_20260428T201209333638,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:12:21.048206,1,True,8.542714,10.050251,7.537688,3.517588,4.522613,2.01005,5.025126,3.015075,4.020101,3.517588,4.020101,3.517588,3.015075,3.015075,8.040201,11.055276,4.522613,7.035176,2.01005,2.01005
gemini_control_006_20260428T201223055012,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:12:34.053370,1,True,7.960199,9.452736,8.457711,2.985075,5.472637,1.492537,4.975124,2.487562,3.9801,2.985075,3.9801,3.482587,4.477612,3.482587,7.960199,9.950249,5.970149,6.965174,1.99005,1.492537
gemini_fundamental_026_20260428T201236059774,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:12:49.105883,1,True,4.522613,8.040201,9.547739,2.01005,2.01005,4.522613,7.537688,5.025126,5.527638,3.015075,3.015075,2.01005,4.020101,3.015075,7.035176,11.557789,4.020101,6.532663,1.005025,6.030151
gemini_combined_000_20260428T201251112746,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:13:06.003246,1,True,2.234637,8.938547,3.910615,3.910615,1.675978,2.234637,10.614525,4.469274,3.351955,2.234637,6.145251,10.055866,2.793296,3.351955,3.351955,5.027933,5.586592,11.173184,6.703911,2.234637
gemini_control_018_20260428T201308010114,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:13:19.904890,1,True,6.796117,9.708738,6.796117,3.883495,5.825243,2.427184,5.825243,2.912621,4.368932,3.883495,3.883495,2.912621,3.398058,3.398058,6.796117,11.650485,4.854369,7.76699,1.456311,1.456311
gemini_fundamental_019_20260428T201321911673,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:13:31.696602,1,True,5.0,10.0,10.0,2.222222,2.222222,3.333333,7.777778,4.444444,3.888889,2.777778,3.333333,2.222222,3.333333,2.777778,8.333333,13.333333,6.111111,6.666667,0.555556,1.666667
gemini_combined_028_20260428T201333703474,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:13:44.506749,1,True,3.703704,11.111111,5.291005,3.174603,1.587302,2.645503,9.52381,3.703704,3.174603,2.116402,4.232804,7.407407,2.116402,3.174603,4.232804,6.878307,5.820106,10.05291,5.291005,4.761905
gemini_fundamental_012_20260428T201346513177,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:13:56.691115,1,True,4.040404,9.59596,9.090909,2.020202,2.020202,4.040404,7.070707,4.545455,4.040404,3.030303,4.545455,3.030303,3.535354,3.030303,8.080808,11.111111,6.060606,7.575758,1.010101,2.525253
gemini_control_002_20260428T201358697869,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:14:11.541415,1,True,8.121827,9.64467,7.106599,4.060914,5.076142,2.030457,5.583756,2.538071,4.568528,4.060914,4.568528,4.060914,3.553299,3.045685,7.614213,10.152284,5.076142,6.598985,1.522843,1.015228
gemini_combined_013_20260428T201413547947,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:14:25.773924,1,True,4.761905,11.111111,6.349206,3.174603,1.587302,2.116402,11.640212,3.703704,3.174603,2.116402,3.703704,7.407407,2.116402,2.645503,5.820106,5.291005,4.232804,10.05291,6.878307,2.116402
gemini_technical_012_20260428T201427781134,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:14:38.676121,1,True,1.156069,9.248555,1.156069,2.890173,1.156069,1.156069,16.763006,2.312139,1.156069,1.734104,4.046243,16.184971,1.156069,1.156069,1.156069,1.156069,4.624277,13.294798,13.872832,4.624277
gemini_technical_013_20260428T201440687173,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:14:54.036256,1,True,1.587302,8.465608,1.587302,2.645503,1.587302,1.587302,17.989418,2.116402,1.587302,1.587302,2.645503,16.931217,1.587302,1.587302,1.587302,1.587302,3.174603,15.343915,12.698413,2.116402
gemini_fundamental_006_20260428T201456048271,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:15:12.470180,1,True,3.883495,6.116505,6.504854,3.883495,4.271845,6.116505,5.436893,6.116505,5.436893,4.660194,5.048544,3.883495,4.271845,5.048544,6.504854,6.504854,5.436893,5.048544,1.553398,4.271845
gemini_fundamental_016_20260428T201514476809,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:15:27.114061,1,True,4.864865,8.108108,8.648649,2.162162,2.162162,4.324324,7.027027,4.864865,5.405405,3.783784,4.324324,2.702703,3.243243,3.783784,7.027027,10.27027,6.486486,7.567568,1.081081,2.162162
gemini_fundamental_007_20260428T201529120861,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:15:40.629067,1,True,7.027027,9.189189,9.72973,2.162162,2.162162,3.243243,8.108108,4.324324,4.864865,3.243243,4.324324,2.702703,3.783784,3.243243,7.567568,10.810811,6.486486,5.405405,0.540541,1.081081
gemini_control_010_20260428T201542635812,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:15:57.527743,1,True,7.843137,9.803922,7.843137,3.431373,5.882353,1.960784,4.901961,2.941176,3.921569,3.921569,3.431373,3.431373,2.941176,2.941176,6.862745,11.764706,4.901961,8.823529,1.470588,0.980392
gemini_technical_014_20260428T201559534039,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:16:10.220314,1,True,1.136364,9.090909,1.136364,2.272727,1.136364,1.136364,19.318182,2.272727,1.136364,1.704545,3.409091,18.181818,1.136364,1.704545,1.136364,1.136364,4.545455,11.363636,13.636364,3.409091
gemini_control_015_20260428T201612227319,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:16:23.229446,1,True,6.965174,10.945274,8.457711,3.482587,4.975124,1.99005,5.472637,2.985075,3.9801,2.985075,3.482587,2.985075,3.482587,2.487562,7.462687,12.437811,4.975124,7.960199,1.492537,0.995025
gemini_fundamental_028_20260428T201625235677,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:16:37.257629,1,True,7.303371,9.550562,10.11236,1.685393,1.685393,3.370787,6.741573,4.494382,5.05618,3.932584,3.370787,2.247191,3.932584,2.808989,7.865169,11.235955,6.179775,5.617978,0.561798,2.247191
gemini_control_005_20260428T201639264461,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:16:48.521706,1,True,8.040201,9.547739,8.542714,3.015075,5.025126,1.507538,5.527638,3.015075,4.522613,4.020101,4.020101,3.517588,3.517588,3.015075,7.537688,10.050251,5.025126,7.035176,1.507538,2.01005
gemini_fundamental_003_20260428T201650528324,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:17:02.345626,1,True,4.761905,8.465608,7.936508,2.116402,2.116402,3.174603,7.407407,4.761905,5.820106,4.232804,4.232804,3.174603,3.703704,3.703704,6.878307,12.169312,6.349206,5.291005,1.058201,2.645503
gemini_fundamental_014_20260428T201704352415,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:17:15.964240,1,True,6.0,8.0,8.5,2.5,2.5,4.5,7.0,4.5,5.5,4.0,4.5,3.0,4.0,3.5,6.5,8.0,6.0,5.0,1.0,5.5
gemini_fundamental_015_20260428T201717971088,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:17:28.971432,1,True,6.532663,8.542714,8.040201,2.512563,2.512563,4.522613,7.035176,4.020101,4.020101,3.015075,3.517588,3.015075,4.020101,3.517588,7.035176,9.045226,6.030151,5.025126,1.005025,7.035176
gemini_control_012_20260428T201730973952,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:17:41.206882,1,True,9.0,10.0,8.0,4.0,6.0,2.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,8.0,12.0,5.0,7.0,1.0,1.0
gemini_fundamental_018_20260428T201743212194,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:17:53.701062,1,True,4.736842,8.947368,10.0,2.631579,2.105263,4.210526,6.842105,3.684211,4.736842,3.157895,3.684211,2.631579,3.157895,3.157895,8.421053,11.578947,5.263158,7.368421,1.052632,2.631579
gemini_combined_011_20260428T201755704890,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:18:11.531473,1,True,3.645833,10.9375,8.333333,3.125,1.5625,2.083333,11.458333,4.166667,3.645833,2.604167,4.166667,6.25,2.083333,2.604167,6.25,6.770833,5.208333,9.895833,3.125,2.083333
gemini_combined_020_20260428T201813538077,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:18:25.115793,1,True,2.793296,9.497207,5.027933,3.910615,1.675978,2.234637,11.173184,3.351955,3.351955,1.675978,5.027933,8.938547,2.234637,2.793296,3.351955,6.703911,4.469274,10.614525,7.821229,3.351955
gemini_combined_029_20260428T201827122260,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:18:46.331558,1,True,3.211679,6.412128,5.345312,3.211679,1.605839,3.739472,9.096013,8.017967,3.211679,3.211679,4.278495,6.412128,2.133633,4.278495,5.884335,5.884335,6.412128,6.951151,4.817518,5.884335
gemini_combined_010_20260428T201848331093,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:19:00.383271,1,True,2.702703,12.432432,7.567568,2.162162,1.621622,1.621622,9.72973,3.243243,2.702703,1.621622,3.783784,8.648649,2.162162,2.702703,6.486486,7.027027,4.864865,10.27027,5.405405,3.243243
gemini_control_019_20260428T201902388348,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:19:14.751257,1,True,6.779661,9.670987,7.77667,2.891326,5.782652,1.894317,5.782652,2.891326,3.888335,2.891326,3.888335,2.891326,2.891326,3.888335,7.77667,11.565304,4.785643,8.673978,1.894317,1.495513
gemini_technical_025_20260428T201916755050,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:19:33.570012,1,True,2.197802,6.593407,2.197802,4.945055,1.098901,2.197802,9.89011,3.846154,2.197802,2.747253,3.846154,17.582418,1.098901,3.296703,2.747253,1.648352,7.692308,10.989011,8.791209,4.395604
gemini_fundamental_013_20260428T201935576617,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:19:49.315105,1,True,4.522613,10.050251,11.055276,2.01005,2.01005,3.517588,6.532663,4.020101,4.522613,2.512563,3.517588,2.01005,2.512563,3.015075,8.040201,12.562814,5.025126,7.035176,1.005025,4.522613
gemini_combined_014_20260428T201951321365,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:20:03.928068,1,True,2.631579,11.052632,6.315789,3.157895,1.578947,4.210526,11.578947,3.684211,4.210526,2.105263,5.789474,8.421053,2.105263,2.631579,3.157895,4.736842,5.263158,10.0,5.263158,2.105263
gemini_control_020_20260428T202005931482,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:20:16.461186,1,True,8.040201,9.045226,7.537688,3.517588,5.025126,2.512563,5.527638,3.015075,4.020101,3.517588,4.020101,3.517588,4.020101,3.517588,7.035176,10.050251,5.025126,6.532663,2.01005,2.512563
gemini_control_000_20260428T202018467594,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:20:30.071121,1,True,8.040201,9.547739,8.542714,3.517588,6.030151,2.01005,5.527638,3.015075,4.522613,4.020101,4.020101,3.517588,4.020101,3.015075,7.537688,9.045226,5.025126,6.532663,1.507538,1.005025
gemini_combined_025_20260428T202032077170,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:20:43.383193,1,True,2.659574,12.234043,5.319149,2.12766,1.06383,1.595745,12.765957,3.723404,2.659574,1.595745,3.191489,9.574468,1.595745,2.12766,3.191489,6.382979,5.851064,10.638298,7.446809,4.255319
gemini_combined_015_20260428T202045412475,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:20:57.727135,1,True,4.0,10.5,7.0,3.0,1.5,2.5,11.0,3.5,3.5,2.0,4.5,8.0,2.0,3.0,4.5,5.0,5.5,9.5,6.5,3.0
gemini_fundamental_027_20260428T202059734008,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:21:11.130224,1,True,4.591837,8.163265,8.673469,1.530612,1.530612,4.081633,7.142857,4.591837,5.102041,4.081633,3.571429,2.55102,4.081633,3.061224,7.653061,12.244898,6.122449,6.122449,1.020408,4.081633
gemini_combined_023_20260428T202113131752,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:21:23.657361,1,True,2.645503,8.465608,6.878307,3.174603,1.587302,2.116402,10.582011,4.761905,3.703704,2.645503,4.232804,8.994709,2.116402,3.174603,4.232804,5.291005,5.820106,10.05291,5.291005,4.232804
gemini_fundamental_023_20260428T202125659152,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:21:36.439036,1,True,4.761905,8.994709,9.52381,2.116402,2.116402,4.232804,7.936508,5.820106,4.761905,3.703704,3.174603,2.645503,4.232804,3.703704,7.407407,8.465608,6.349206,5.291005,1.058201,3.703704
gemini_combined_017_20260428T202138445011,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:21:48.621149,1,True,2.702703,12.972973,7.567568,3.783784,1.621622,2.162162,10.810811,3.243243,2.702703,1.621622,4.324324,8.648649,1.621622,2.162162,3.243243,4.864865,4.324324,10.27027,7.027027,4.324324
gemini_technical_029_20260428T202150623757,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:22:12.496639,2,True,1.136364,9.090909,1.136364,2.840909,1.136364,1.136364,13.636364,2.840909,1.136364,1.704545,4.545455,15.909091,1.136364,1.704545,1.136364,1.136364,4.545455,11.363636,13.636364,9.090909
gemini_technical_023_20260428T202214499786,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:22:34.119059,1,True,2.259887,3.389831,1.694915,3.389831,1.129944,1.129944,13.559322,5.084746,1.129944,1.694915,3.389831,18.079096,1.129944,1.694915,2.824859,1.694915,7.909605,10.169492,13.559322,5.084746
gemini_combined_001_20260428T202236123046,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:22:48.394586,1,True,4.469274,9.497207,6.703911,3.351955,1.675978,2.234637,8.938547,3.910615,4.469274,2.793296,5.027933,7.26257,2.234637,3.351955,5.586592,7.821229,6.145251,10.055866,2.793296,1.675978
gemini_control_025_20260428T202250401350,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:23:01.932119,1,True,7.253886,9.84456,7.772021,3.108808,5.699482,2.072539,5.181347,3.108808,4.145078,3.108808,4.663212,4.145078,3.626943,3.626943,7.253886,10.362694,5.181347,6.735751,1.554404,1.554404
gemini_technical_011_20260428T202303939133,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:23:15.608274,1,True,1.111111,7.373737,1.111111,2.222222,1.111111,1.111111,11.111111,2.222222,1.111111,2.222222,3.030303,14.949495,1.111111,1.111111,1.111111,1.111111,3.030303,8.787879,12.525253,22.525253
gemini_combined_012_20260428T202317615083,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:23:27.227998,1,True,2.793296,11.731844,5.586592,2.793296,1.675978,3.351955,10.055866,3.351955,2.234637,1.675978,3.910615,8.379888,2.234637,2.793296,5.027933,7.26257,4.469274,10.614525,4.469274,5.586592
gemini_technical_017_20260428T202329234466,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:23:45.354868,1,True,1.744186,9.302326,1.744186,6.976744,1.744186,2.906977,10.465116,2.906977,2.906977,4.069767,5.813953,13.953488,1.744186,2.906977,1.744186,1.744186,5.813953,8.139535,10.465116,2.906977
gemini_technical_004_20260428T202347364119,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:23:59.116974,1,True,1.136364,9.090909,1.136364,2.272727,1.136364,1.136364,15.909091,2.272727,1.136364,2.272727,2.272727,18.181818,1.136364,1.136364,1.136364,1.136364,3.409091,12.5,17.045455,4.545455
gemini_control_029_20260428T202401123439,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:24:12.897390,1,True,7.5,10.5,8.0,3.0,6.0,2.0,5.5,2.5,4.5,3.0,3.5,3.0,4.0,3.5,7.0,9.5,5.0,8.5,2.0,1.5
gemini_control_027_20260428T202414906323,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:24:27.334372,1,True,7.936508,11.111111,8.465608,3.703704,6.349206,1.587302,5.291005,2.116402,4.232804,3.174603,3.703704,2.645503,4.232804,3.174603,7.407407,10.05291,5.820106,6.878307,1.058201,1.058201
gemini_combined_016_20260428T202429345074,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:24:40.153067,1,True,2.631579,11.052632,5.263158,3.157895,1.578947,1.578947,12.631579,3.157895,2.105263,1.578947,4.736842,8.421053,2.105263,2.631579,4.210526,6.315789,5.789474,8.947368,7.368421,4.736842
gemini_combined_027_20260428T202442165148,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:24:53.973169,1,True,2.702703,10.27027,4.864865,2.702703,1.621622,2.162162,12.972973,3.243243,3.783784,2.162162,4.864865,9.189189,1.621622,2.162162,4.324324,6.486486,4.324324,11.351351,7.027027,2.162162
gemini_control_004_20260428T202455978892,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:25:06.455549,1,True,8.040201,9.045226,7.035176,3.517588,5.025126,2.01005,5.527638,3.015075,4.522613,4.020101,4.020101,3.517588,4.020101,3.517588,7.537688,10.050251,5.025126,6.030151,2.512563,2.01005
gemini_fundamental_024_20260428T202508466784,1,fundamental,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:25:20.687026,1,True,4.522613,12.060302,11.557789,1.507538,1.507538,3.015075,5.527638,3.517588,3.517588,2.01005,3.015075,2.01005,2.512563,2.512563,8.040201,18.090452,4.522613,7.035176,0.502513,3.015075
gemini_technical_015_20260428T202522698749,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:25:33.589154,1,True,1.111111,8.888889,1.111111,2.222222,1.111111,1.111111,18.888889,2.777778,1.111111,1.666667,2.222222,18.333333,1.111111,1.111111,1.111111,1.666667,3.333333,10.555556,16.666667,3.888889
gemini_control_011_20260428T202535601270,0,control,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:25:45.875622,1,True,8.5,9.5,7.0,3.5,5.0,2.0,5.5,3.0,4.0,3.5,4.5,4.0,3.0,3.5,7.5,10.0,6.0,6.5,1.5,2.0
gemini_technical_009_20260428T202547887365,2,technical,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:25:59.801590,1,True,1.734104,9.82659,1.734104,2.890173,1.156069,1.156069,13.872832,2.312139,1.156069,2.312139,2.890173,16.763006,1.156069,1.156069,1.734104,1.734104,2.890173,11.560694,18.49711,3.468208
gemini_combined_021_20260428T202601813511,3,combined,gemini/gemini-2.5-pro,gemini,0.7,2026-04-28T20:26:15.266824,1,True,2.631579,12.631579,6.315789,2.105263,1.052632,3.157895,11.578947,3.157895,2.631579,1.578947,4.210526,8.421053,1.578947,2.105263,4.210526,4.736842,5.263158,10.0,7.368421,5.263158
